user id,origin user id,movie id,origin movie id,score
13378,shiyue3,13,1292048,40.0
13616,soyaandash,13,1292048,40.0
13618,spaceking,13,1292048,50.0
13629,spiky1920,13,1292048,40.0
13909,terenceyibo,13,1292048,40.0
13975,tildali1214,13,1292048,50.0
13996,tjz230,13,1292048,30.0
14051,tricky_V,13,1292048,10.0
14078,tuochacha,13,1292048,50.0
14149,v_p,13,1292048,50.0
14232,vincent910203,13,1292048,40.0
14276,vivien_princess,13,1292048,30.0
14303,waitingboy,13,1292048,40.0
14305,wakake,13,1292048,40.0
14338,wangzhy,13,1292048,40.0
14497,woodring,13,1292048,40.0
14783,y328675858,13,1292048,40.0
14792,yalindongdong,13,1292048,30.0
14848,yaya102,13,1292048,40.0
14878,yeshunjia,13,1292048,30.0
14902,yigerenzhu,13,1292048,50.0
14919,yingpingduli,13,1292048,50.0
15009,yuchishangjiu,13,1292048,50.0
15013,yuensiu,13,1292048,20.0
15069,yxin1322,13,1292048,40.0
15127,zeroqq,13,1292048,50.0
15207,zhouruopei,13,1292048,40.0
15295,zunchi,13,1292048,40.0
15323,zz169,13,1292048,40.0
147,1122936,14,1292067,30.0
286,121579323,14,1292067,40.0
916,143290078,14,1292067,30.0
993,1454618,14,1292067,40.0
999,145577008,14,1292067,40.0
1111,149045747,14,1292067,50.0
1569,15986782,14,1292067,40.0
1591,160756704,14,1292067,40.0
1681,1634975,14,1292067,50.0
2006,1780962,14,1292067,30.0
2079,1829773,14,1292067,50.0
2172,1910909,14,1292067,40.0
2219,1998086,14,1292067,50.0
2244,2025022,14,1292067,40.0
2292,2092765,14,1292067,40.0
2295,2096526,14,1292067,50.0
2316,21225104,14,1292067,50.0
2402,2265139,14,1292067,40.0
2590,25911106,14,1292067,50.0
2869,30499670,14,1292067,50.0
2971,3198636,14,1292067,50.0
3012,3269129,14,1292067,30.0
3051,33328418,14,1292067,30.0
3146,3446661,14,1292067,40.0
3160,34744613,14,1292067,50.0
3182,3495426,14,1292067,20.0
3224,3538758,14,1292067,30.0
3226,3540441,14,1292067,40.0
3339,3701812,14,1292067,30.0
3502,3942799,14,1292067,40.0
3533,40027917,14,1292067,50.0
3608,4093950,14,1292067,40.0
3681,41881220,14,1292067,40.0
3803,43253714,14,1292067,50.0
3833,43503664,14,1292067,30.0
3921,44276090,14,1292067,20.0
3932,44409003,14,1292067,50.0
4028,45300768,14,1292067,40.0
4049,4545627,14,1292067,40.0
4181,4655509,14,1292067,50.0
4196,46679838,14,1292067,40.0
4202,46712687,14,1292067,50.0
4210,46810094,14,1292067,40.0
4546,49439794,14,1292067,30.0
4707,51061132,14,1292067,40.0
4946,53869175,14,1292067,40.0
5261,58059498,14,1292067,40.0
5301,58556474,14,1292067,40.0
5545,63359487,14,1292067,50.0
5831,69165098,14,1292067,50.0
5835,69290051,14,1292067,40.0
5878,70421764,14,1292067,40.0
5936,72520254,14,1292067,50.0
6170,80852689,14,1292067,40.0
6374,92463984,14,1292067,30.0
6435,9881459,14,1292067,40.0
6601,BillFlower,14,1292067,30.0
6727,DCPulsating,14,1292067,30.0
6782,DrinkFlames,14,1292067,40.0
6792,EG,14,1292067,50.0
6859,FantasyDuan,14,1292067,40.0
6940,HWWizard,14,1292067,40.0
7063,JohnnyRotten,14,1292067,40.0
7119,LMP,14,1292067,40.0
7145,Len.,14,1292067,50.0
7206,METEOR-s,14,1292067,40.0
7234,Mannialanck,14,1292067,40.0
7258,Megan34,14,1292067,40.0
7301,MovieL,14,1292067,40.0
7365,Nokia95,14,1292067,50.0
7367,NoodlesKid,14,1292067,50.0
7369,Nortown,14,1292067,40.0
7410,PandaMovieMusic,14,1292067,30.0
7435,Plumed__Serpent,14,1292067,40.0
7513,RonChan,14,1292067,50.0
7559,Sandal,14,1292067,50.0
7684,TheGZMovieGuy,14,1292067,50.0
7697,Tokay,14,1292067,50.0
7705,TouchingDream,14,1292067,30.0
7725,Uroboros,14,1292067,40.0
7740,VelvetWho,14,1292067,40.0
7756,W3IQ7,14,1292067,30.0
7866,Zizou_Vam,14,1292067,50.0
7878,a3san,14,1292067,40.0
7938,agean,14,1292067,50.0
7952,aids,14,1292067,30.0
8010,alinalin,14,1292067,20.0
8036,alwaysbestrong,14,1292067,40.0
8141,antennnnnna,14,1292067,30.0
8206,asdzheng,14,1292067,50.0
8294,ballteda,14,1292067,40.0
8309,baodai,14,1292067,20.0
8386,bettylwx,14,1292067,40.0
8388,bettyyan,14,1292067,40.0
8411,bigway,14,1292067,50.0
8450,blender,14,1292067,50.0
8460,blue-echo,14,1292067,40.0
8484,blurmoon,14,1292067,20.0
8598,caesarphoenix,14,1292067,50.0
8661,carina1106,14,1292067,40.0
8840,chinaloe14,14,1292067,50.0
8850,chiyouchiyou,14,1292067,40.0
8885,christopherlin,14,1292067,40.0
8906,cicisj,14,1292067,40.0
8931,cizimm,14,1292067,40.0
8956,clh7,14,1292067,50.0
9009,colinpark,14,1292067,50.0
9020,conanemily,14,1292067,50.0
9111,cxq,14,1292067,40.0
9181,danyboy,14,1292067,50.0
9218,dayandnights,14,1292067,40.0
9333,dizzydancer,14,1292067,40.0
9376,donnil,14,1292067,50.0
9379,doob,14,1292067,50.0
9382,doowon,14,1292067,50.0
9468,dusk.xiyang,14,1292067,50.0
9494,easycyan,14,1292067,40.0
9585,enjoyrachel,14,1292067,40.0
9588,enolzczx,14,1292067,40.0
9599,eric_iiw,14,1292067,40.0
9687,fallenisland,14,1292067,40.0
9745,felitsa,14,1292067,40.0
9755,fengtong,14,1292067,40.0
9779,filmkingmanyeah,14,1292067,30.0
9817,flower21,14,1292067,40.0
9821,flowermumu,14,1292067,40.0
9851,formers,14,1292067,50.0
9991,ge.fat,14,1292067,30.0
10089,greenlinkin,14,1292067,30.0
10106,gucci122,14,1292067,50.0
10183,haoxingang,14,1292067,40.0
10195,harriet,14,1292067,40.0
10250,helloivan,14,1292067,50.0
10301,hitlike,14,1292067,20.0
10312,holden,14,1292067,40.0
10315,holyzch,14,1292067,40.0
10503,iisakura,14,1292067,40.0
10572,iread,14,1292067,40.0
10595,isleofzoe,14,1292067,40.0
10629,j_s2003,14,1292067,40.0
10638,jackyjackyjacky,14,1292067,50.0
10639,jacobchen,14,1292067,30.0
10721,jessico,14,1292067,30.0
10953,kame-sho,14,1292067,40.0
11014,kevinbiohazard,14,1292067,40.0
11044,kidland,14,1292067,50.0
11072,kingsitcome,14,1292067,40.0
11110,koktebel,14,1292067,30.0
11297,leonardodicapri,14,1292067,40.0
11303,lephemera,14,1292067,30.0
11449,little_cupid,14,1292067,40.0
11501,liuyingxin_1984,14,1292067,40.0
11577,louxing,14,1292067,40.0
11688,luoxiqofy,14,1292067,40.0
11695,luqy,14,1292067,20.0
11734,lyojue,14,1292067,30.0
11753,m37157,14,1292067,50.0
11917,memoryofsummer,14,1292067,30.0
11989,milk903,14,1292067,50.0
12114,moontrain,14,1292067,40.0
12142,movieview,14,1292067,50.0
12146,moxiaotu,14,1292067,40.0
12314,neverfail,14,1292067,40.0
12324,newills,14,1292067,40.0
12330,nezhaboy,14,1292067,50.0
12338,nicdone,14,1292067,40.0
12445,nsxrb,14,1292067,20.0
12466,oasism,14,1292067,30.0
12472,ocean_kwai,14,1292067,20.0
12496,oldwhom,14,1292067,40.0
12629,pedant,14,1292067,40.0
12633,peigong,14,1292067,30.0
12742,plastictreeman,14,1292067,40.0
12750,pm,14,1292067,50.0
12786,proband,14,1292067,40.0
12836,qianshan,14,1292067,30.0
12840,qiaomai,14,1292067,40.0
12856,qingwood,14,1292067,30.0
12888,queeenababy,14,1292067,40.0
12905,quollynn,14,1292067,40.0
13024,ribble-libble,14,1292067,50.0
13142,ryokokoro,14,1292067,50.0
13151,sabretooth,14,1292067,50.0
13183,san-francisco,14,1292067,40.0
13213,satan163,14,1292067,40.0
13270,seonlady,14,1292067,40.0
13310,shangdixiaole,14,1292067,40.0
13504,sjy78110,14,1292067,40.0
13575,songjunvip,14,1292067,40.0
13611,souparicks,14,1292067,50.0
13676,stevecarell,14,1292067,40.0
13693,stupidcat7652,14,1292067,40.0
13731,summersun1991,14,1292067,40.0
13753,sunnyhouseman,14,1292067,40.0
13865,tanpanger,14,1292067,30.0
13884,tattoo9-13,14,1292067,30.0
13996,tjz230,14,1292067,20.0
14038,traceur,14,1292067,30.0
14316,wangdong1120,14,1292067,50.0
14365,wayne211,14,1292067,50.0
14368,wcngsjb,14,1292067,50.0
14570,wzptoby,14,1292067,40.0
14606,xianxianchen,14,1292067,50.0
14622,xiaoheng,14,1292067,40.0
14646,xiaowendy,14,1292067,20.0
14706,xiyang0101,14,1292067,50.0
14709,xiyudehoujie,14,1292067,50.0
14711,xiza,14,1292067,40.0
14792,yalindongdong,14,1292067,30.0
14845,yasashin,14,1292067,40.0
14857,ydyie,14,1292067,30.0
14999,yuanmu,14,1292067,50.0
15009,yuchishangjiu,14,1292067,40.0
15160,zhangzongqian,14,1292067,40.0
15218,zhulinzhao,14,1292067,50.0
66,1050739,15,1292206,50.0
91,10710034,15,1292206,50.0
152,1127126,15,1292206,50.0
153,1127610,15,1292206,40.0
300,121933130,15,1292206,50.0
306,1221606,15,1292206,50.0
309,122232090,15,1292206,50.0
670,136217017,15,1292206,10.0
927,1436107,15,1292206,50.0
1025,146387579,15,1292206,40.0
1537,158849931,15,1292206,50.0
2085,1835877,15,1292206,50.0
2282,2076911,15,1292206,50.0
2401,2265138,15,1292206,50.0
2453,2349677,15,1292206,50.0
2464,2370135,15,1292206,50.0
2500,2432383,15,1292206,50.0
2601,2599660,15,1292206,50.0
2607,2618830,15,1292206,50.0
2787,28743113,15,1292206,50.0
2827,2946082,15,1292206,50.0
2840,2982777,15,1292206,50.0
2935,3150738,15,1292206,50.0
2972,3198993,15,1292206,50.0
3012,3269129,15,1292206,40.0
3210,35235640,15,1292206,40.0
3354,3718831,15,1292206,50.0
3638,4134812,15,1292206,50.0
3944,44564069,15,1292206,50.0
3975,44866340,15,1292206,30.0
4017,45238478,15,1292206,50.0
4026,4529884,15,1292206,50.0
4134,46142542,15,1292206,50.0
4181,4655509,15,1292206,50.0
4192,46643232,15,1292206,50.0
4214,46843344,15,1292206,40.0
4249,47007772,15,1292206,50.0
4261,47096545,15,1292206,50.0
4291,47357405,15,1292206,50.0
4338,4773109,15,1292206,50.0
4569,49673811,15,1292206,50.0
4617,50104726,15,1292206,50.0
4868,52957567,15,1292206,50.0
4913,53470193,15,1292206,40.0
5012,54537877,15,1292206,50.0
5036,54806925,15,1292206,40.0
5278,58244021,15,1292206,50.0
5326,58930883,15,1292206,50.0
5541,63306399,15,1292206,30.0
5784,68037802,15,1292206,50.0
5835,69290051,15,1292206,50.0
5936,72520254,15,1292206,30.0
6028,7542909,15,1292206,50.0
6226,83082382,15,1292206,50.0
6297,88439681,15,1292206,50.0
6346,91325440,15,1292206,50.0
6375,92468807,15,1292206,50.0
6384,93124222,15,1292206,50.0
6422,96758842,15,1292206,50.0
6451,A1982777,15,1292206,30.0
6552,AthenaAtlas,15,1292206,50.0
6604,Black_Tulip,15,1292206,30.0
6606,BlindwolfHyn,15,1292206,50.0
6643,CammyWhite,15,1292206,50.0
6669,CharlesChou,15,1292206,50.0
6732,DPYiSuo,15,1292206,50.0
6777,Dr.Dra,15,1292206,50.0
6781,Draculala,15,1292206,50.0
6813,Elizabeth-Lee,15,1292206,50.0
6831,Esperanza_,15,1292206,50.0
7126,LadyInSatin,15,1292206,50.0
7145,Len.,15,1292206,50.0
7167,Lisa.L,15,1292206,40.0
7234,Mannialanck,15,1292206,50.0
7264,Mercury9999,15,1292206,50.0
7301,MovieL,15,1292206,40.0
7340,Naomiwatts-2006,15,1292206,50.0
7365,Nokia95,15,1292206,50.0
7366,Nolita1121,15,1292206,50.0
7455,QQSXXXR,15,1292206,40.0
7469,RAKA,15,1292206,50.0
7513,RonChan,15,1292206,50.0
7567,Scavengers1121,15,1292206,50.0
7581,ShaneGao,15,1292206,50.0
7615,Sophieven,15,1292206,50.0
7725,Uroboros,15,1292206,40.0
7902,abu39,15,1292206,50.0
7966,aixiaoke,15,1292206,50.0
7967,aixijiao,15,1292206,50.0
7972,ajang,15,1292206,40.0
7998,alessioliu,15,1292206,50.0
8036,alwaysbestrong,15,1292206,50.0
8092,anchoretic,15,1292206,50.0
8109,angalny,15,1292206,50.0
8130,annelike,15,1292206,30.0
8203,asano,15,1292206,50.0
8294,ballteda,15,1292206,50.0
8304,banfaner,15,1292206,30.0
8363,beifeimm,15,1292206,40.0
8403,bighead,15,1292206,50.0
8503,boks,15,1292206,50.0
8530,brennteiskalt,15,1292206,40.0
8553,btr,15,1292206,40.0
8574,buwuwuyan,15,1292206,50.0
8598,caesarphoenix,15,1292206,50.0
8654,cappuccino-jl,15,1292206,30.0
8787,chengxiao_zhang,15,1292206,30.0
8851,chiyumushui,15,1292206,50.0
8930,civil,15,1292206,50.0
9020,conanemily,15,1292206,50.0
9113,cxyi,15,1292206,50.0
9181,danyboy,15,1292206,50.0
9199,darlingtudai,15,1292206,50.0
9264,dekadeyang,15,1292206,50.0
9306,dicky1986,15,1292206,50.0
9312,difeijing,15,1292206,50.0
9518,edward1988,15,1292206,50.0
9585,enjoyrachel,15,1292206,50.0
9599,eric_iiw,15,1292206,40.0
9755,fengtong,15,1292206,40.0
9821,flowermumu,15,1292206,50.0
10036,glorymanutd,15,1292206,50.0
10094,greyhenri,15,1292206,40.0
10196,harrykan,15,1292206,50.0
10254,hellotonyleung,15,1292206,50.0
10277,heyunchao007,15,1292206,40.0
10308,hnj,15,1292206,50.0
10380,huhu1999,15,1292206,30.0
10603,itrek,15,1292206,50.0
10639,jacobchen,15,1292206,50.0
10657,janejeh,15,1292206,50.0
10694,jeffersontang,15,1292206,50.0
10787,jinwudu,15,1292206,50.0
10824,joearde,15,1292206,50.0
10901,jundle,15,1292206,40.0
10922,juwujian,15,1292206,50.0
11152,kylie7749,15,1292206,50.0
11175,lakeblur,15,1292206,50.0
11285,len1030,15,1292206,50.0
11514,liyan1989,15,1292206,50.0
11558,longzheking,15,1292206,50.0
11659,lufy,15,1292206,30.0
11679,lumins,15,1292206,50.0
11705,luzhiyu,15,1292206,50.0
11753,m37157,15,1292206,50.0
11829,maomother,15,1292206,50.0
12051,misterinfamous,15,1292206,50.0
12066,mlsslm777,15,1292206,50.0
12132,mousefly,15,1292206,50.0
12172,mshax1991,15,1292206,50.0
12178,mufanxuanji,15,1292206,50.0
12338,nicdone,15,1292206,30.0
12402,nocturnelee,15,1292206,50.0
12421,nopanic,15,1292206,50.0
12424,nore,15,1292206,50.0
12510,onegirl,15,1292206,20.0
12536,oranjeruud,15,1292206,50.0
12551,overload,15,1292206,20.0
12559,ozawa,15,1292206,50.0
12592,paper173,15,1292206,40.0
12608,partybird,15,1292206,50.0
12629,pedant,15,1292206,50.0
12657,peterkid,15,1292206,50.0
12740,planoto,15,1292206,50.0
12966,realvander,15,1292206,50.0
13025,ricchhard,15,1292206,30.0
13038,riphy,15,1292206,50.0
13126,ruoruojerry,15,1292206,50.0
13208,sarene,15,1292206,40.0
13231,scofieldd,15,1292206,50.0
13237,se7enty3,15,1292206,50.0
13238,seabisuit,15,1292206,50.0
13253,seeMshatE,15,1292206,50.0
13270,seonlady,15,1292206,50.0
13296,sgcrean,15,1292206,50.0
13307,shallwinyee,15,1292206,50.0
13352,shihaolou,15,1292206,20.0
13415,shutupfreud,15,1292206,50.0
13431,sidneylumet,15,1292206,50.0
13478,sinkbridge,15,1292206,50.0
13544,snowattack,15,1292206,50.0
13556,sodaorchid,15,1292206,50.0
13634,spnzz,15,1292206,50.0
13670,steinwen,15,1292206,50.0
13807,sweet-lily,15,1292206,50.0
13834,szb,15,1292206,50.0
13909,terenceyibo,15,1292206,50.0
13957,tiamopippo,15,1292206,50.0
13969,tideland69,15,1292206,50.0
13996,tjz230,15,1292206,40.0
14038,traceur,15,1292206,50.0
14252,virgin1012,15,1292206,50.0
14252,virgin1012,15,1292206,50.0
14410,wenzel,15,1292206,50.0
14497,woodring,15,1292206,40.0
14683,xingyier,15,1292206,50.0
14687,xinsodon,15,1292206,50.0
14792,yalindongdong,15,1292206,40.0
14820,yangyihu,15,1292206,50.0
14857,ydyie,15,1292206,50.0
14871,yellowmoonbird,15,1292206,50.0
14976,yoyoangela,15,1292206,40.0
14999,yuanmu,15,1292206,50.0
15056,yuyan545,15,1292206,50.0
15142,zhangjiawei,15,1292206,50.0
15160,zhangzongqian,15,1292206,50.0
15181,zheng-jia-cheng,15,1292206,50.0
15258,zlqysct,15,1292206,40.0
15311,zxxaki,15,1292206,50.0
63,1048649,16,1292208,50.0
84,1067537,16,1292208,40.0
174,1154633,16,1292208,40.0
610,134030382,16,1292208,50.0
677,136505664,16,1292208,50.0
857,141744320,16,1292208,50.0
941,14406293,16,1292208,50.0
1046,1469132,16,1292208,40.0
1372,155521816,16,1292208,40.0
1482,1573713,16,1292208,50.0
1719,164707438,16,1292208,40.0
1781,1687635,16,1292208,40.0
2002,17791320,16,1292208,40.0
2018,1786804,16,1292208,40.0
2286,2082977,16,1292208,50.0
2362,2194846,16,1292208,50.0
2377,2221536,16,1292208,30.0
2414,2282959,16,1292208,50.0
2453,2349677,16,1292208,50.0
2509,2446517,16,1292208,30.0
2515,2450715,16,1292208,40.0
2524,2471348,16,1292208,40.0
2701,2761640,16,1292208,50.0
2781,2865842,16,1292208,30.0
2816,29289407,16,1292208,40.0
2827,2946082,16,1292208,50.0
2854,3015416,16,1292208,50.0
2987,32251971,16,1292208,50.0
3012,3269129,16,1292208,40.0
3079,33733439,16,1292208,50.0
3130,34347136,16,1292208,50.0
3203,35135792,16,1292208,50.0
3226,3540441,16,1292208,40.0
3333,3691765,16,1292208,40.0
3380,37472433,16,1292208,50.0
3410,3793514,16,1292208,50.0
3460,3867506,16,1292208,50.0
3473,3894772,16,1292208,40.0
3546,40120232,16,1292208,40.0
3575,4051316,16,1292208,40.0
3725,4239908,16,1292208,40.0
3898,44021817,16,1292208,50.0
3907,4409440,16,1292208,30.0
4043,45410025,16,1292208,50.0
4075,4563289,16,1292208,50.0
4202,46712687,16,1292208,40.0
4251,47019925,16,1292208,40.0
4330,47701816,16,1292208,50.0
4413,48369193,16,1292208,50.0
4425,48493359,16,1292208,50.0
4550,49503327,16,1292208,50.0
4667,50662959,16,1292208,50.0
4783,51911319,16,1292208,50.0
4811,52196759,16,1292208,50.0
4814,52244189,16,1292208,50.0
5045,54876914,16,1292208,50.0
5141,56312110,16,1292208,50.0
5205,57542378,16,1292208,50.0
5241,57871688,16,1292208,50.0
5278,58244021,16,1292208,40.0
6322,90525586,16,1292208,20.0
6447,A-sun,16,1292208,40.0
6455,AE86,16,1292208,50.0
6576,BackToNight,16,1292208,50.0
6582,Batgirl,16,1292208,50.0
6631,CFJ,16,1292208,40.0
6643,CammyWhite,16,1292208,40.0
6701,Colin_Wang,16,1292208,50.0
6704,Comel.Dyx,16,1292208,50.0
6781,Draculala,16,1292208,40.0
6797,ETpig,16,1292208,50.0
6916,Godless-doll,16,1292208,50.0
6988,IT_Planner,16,1292208,50.0
7064,JohnsonXu,16,1292208,40.0
7099,Kevin3,16,1292208,50.0
7126,LadyInSatin,16,1292208,40.0
7170,Liu.Y,16,1292208,50.0
7226,MagicK,16,1292208,40.0
7233,Mandoline,16,1292208,50.0
7327,MuseK,16,1292208,50.0
7410,PandaMovieMusic,16,1292208,50.0
7461,Qling1982,16,1292208,40.0
7697,Tokay,16,1292208,40.0
7740,VelvetWho,16,1292208,50.0
7796,XIZIJIAN,16,1292208,50.0
7958,airan712,16,1292208,50.0
7966,aixiaoke,16,1292208,50.0
8018,alled,16,1292208,40.0
8203,asano,16,1292208,50.0
8208,asfishinwater,16,1292208,30.0
8236,avivalovestory,16,1292208,50.0
8251,babeN,16,1292208,50.0
8294,ballteda,16,1292208,50.0
8403,bighead,16,1292208,50.0
8409,bigteeth,16,1292208,50.0
8491,bobing,16,1292208,50.0
8571,buttblur,16,1292208,40.0
8596,cacia1204,16,1292208,40.0
8598,caesarphoenix,16,1292208,50.0
8623,candy-huhu,16,1292208,50.0
8704,ccyndi,16,1292208,50.0
8719,cenia,16,1292208,50.0
8743,chanson_wang,16,1292208,40.0
8814,cherry.pjj,16,1292208,50.0
8934,cjzheng,16,1292208,50.0
9020,conanemily,16,1292208,50.0
9031,cool8io,16,1292208,50.0
9047,cowgirlfanny,16,1292208,50.0
9087,csp,16,1292208,50.0
9376,donnil,16,1292208,50.0
9383,doppio,16,1292208,50.0
9384,doradora,16,1292208,50.0
9475,dyingpluto,16,1292208,30.0
9532,eiris,16,1292208,40.0
9547,elevensu,16,1292208,40.0
9620,essemoon,16,1292208,30.0
9625,esunchien,16,1292208,40.0
9723,feandy,16,1292208,50.0
9726,febechan,16,1292208,50.0
9751,fengjiansun,16,1292208,50.0
9755,fengtong,16,1292208,40.0
9910,fu1252,16,1292208,50.0
9947,fuxiu,16,1292208,50.0
9991,ge.fat,16,1292208,30.0
10063,gorille,16,1292208,50.0
10105,gucci0403,16,1292208,50.0
10136,haaaaaaaa,16,1292208,30.0
10207,haydenshine,16,1292208,40.0
10218,heartbreakerkid,16,1292208,40.0
10250,helloivan,16,1292208,50.0
10370,huangye3,16,1292208,50.0
10452,iamloco,16,1292208,50.0
10639,jacobchen,16,1292208,50.0
10645,jagpumpkin,16,1292208,50.0
10694,jeffersontang,16,1292208,50.0
10751,jichao1987,16,1292208,40.0
10765,jimo,16,1292208,50.0
10786,jintle,16,1292208,50.0
10797,jiuge9,16,1292208,50.0
10872,joysun,16,1292208,40.0
10876,jsdorothy,16,1292208,40.0
10900,jun_ny3,16,1292208,50.0
10901,jundle,16,1292208,40.0
10916,justforcrazy,16,1292208,40.0
10923,juyi214,16,1292208,50.0
10953,kame-sho,16,1292208,50.0
11251,ldzy,16,1292208,50.0
11362,lijingxuan.love,16,1292208,50.0
11408,lingrui1995,16,1292208,50.0
11437,lisaLeung,16,1292208,40.0
11455,littlekunsheng,16,1292208,50.0
11507,liwenlong,16,1292208,40.0
11518,liyucong,16,1292208,40.0
11558,longzheking,16,1292208,50.0
11594,lovehidemo,16,1292208,40.0
11663,luka90123,16,1292208,30.0
11705,luzhiyu,16,1292208,50.0
11753,m37157,16,1292208,50.0
11777,maggiejingliu,16,1292208,40.0
11913,melvins,16,1292208,50.0
11939,metaldudu,16,1292208,50.0
11943,meteorawoo,16,1292208,50.0
11962,microcosms,16,1292208,40.0
12119,moredarkwhite,16,1292208,40.0
12136,movie007wn,16,1292208,40.0
12146,moxiaotu,16,1292208,50.0
12178,mufanxuanji,16,1292208,50.0
12221,mydear1011,16,1292208,50.0
12248,nadesico,16,1292208,50.0
12314,neverfail,16,1292208,40.0
12323,new4new4,16,1292208,50.0
12419,nonuts,16,1292208,50.0
12472,ocean_kwai,16,1292208,50.0
12473,oceanheart,16,1292208,40.0
12489,oiegg,16,1292208,40.0
12496,oldwhom,16,1292208,50.0
12559,ozawa,16,1292208,40.0
12750,pm,16,1292208,50.0
12817,pz0,16,1292208,50.0
12826,qhy1229r,16,1292208,50.0
12887,quanzhouren,16,1292208,40.0
12924,rainelf1215,16,1292208,50.0
13011,renxiaoheng,16,1292208,40.0
13035,rilkelee,16,1292208,50.0
13142,ryokokoro,16,1292208,50.0
13170,sallyhan,16,1292208,30.0
13253,seeMshatE,16,1292208,50.0
13394,shuang2,16,1292208,50.0
13458,simongsheng,16,1292208,50.0
13464,simplykid,16,1292208,40.0
13496,sixpie,16,1292208,50.0
13680,stknight,16,1292208,50.0
13846,taipingshuda,16,1292208,50.0
13992,tipseek,16,1292208,50.0
13996,tjz230,16,1292208,30.0
14012,tonglealabama,16,1292208,50.0
14033,touya0229,16,1292208,40.0
14035,towne,16,1292208,50.0
14051,tricky_V,16,1292208,40.0
14079,tuosai,16,1292208,50.0
14270,vivianxx,16,1292208,40.0
14274,vividtime,16,1292208,40.0
14338,wangzhy,16,1292208,50.0
14391,weiwu,16,1292208,50.0
14403,wengzhenbang,16,1292208,50.0
14410,wenzel,16,1292208,50.0
14534,wunya,16,1292208,50.0
14730,xuanxinxi,16,1292208,40.0
14783,y328675858,16,1292208,50.0
14840,yaoy705,16,1292208,40.0
14857,ydyie,16,1292208,50.0
14907,yijiusisan,16,1292208,30.0
15098,zapei,16,1292208,50.0
15266,zoe14,16,1292208,50.0
15294,zumaqiong,16,1292208,50.0
101,1078852,17,1292217,20.0
101,1078852,17,1292217,20.0
167,11471768,17,1292217,20.0
401,12678743,17,1292217,30.0
680,136593943,17,1292217,50.0
693,13694634,17,1292217,10.0
763,139406622,17,1292217,30.0
1002,145706644,17,1292217,40.0
1080,148179414,17,1292217,50.0
1166,1502959,17,1292217,50.0
1290,1535266,17,1292217,30.0
1291,1535538,17,1292217,50.0
1310,153950189,17,1292217,30.0
1313,153966583,17,1292217,50.0
1317,154019316,17,1292217,50.0
1486,157425097,17,1292217,50.0
1717,16460262,17,1292217,30.0
2006,1780962,17,1292217,30.0
2051,18102922,17,1292217,40.0
2098,1848337,17,1292217,50.0
2280,2073110,17,1292217,40.0
2561,2548986,17,1292217,50.0
2707,2772099,17,1292217,40.0
2742,2821497,17,1292217,50.0
2765,2849243,17,1292217,50.0
2782,2867845,17,1292217,40.0
2789,2876506,17,1292217,30.0
2838,2975459,17,1292217,50.0
2970,3196083,17,1292217,50.0
3053,3335015,17,1292217,50.0
3070,3365504,17,1292217,30.0
3130,34347136,17,1292217,50.0
3162,3477314,17,1292217,40.0
3226,3540441,17,1292217,40.0
3247,35711522,17,1292217,50.0
3263,3589989,17,1292217,30.0
3298,36501990,17,1292217,50.0
3319,3678344,17,1292217,50.0
3371,37389599,17,1292217,50.0
3513,39690610,17,1292217,50.0
3603,4088920,17,1292217,30.0
3618,41084789,17,1292217,40.0
3757,4281863,17,1292217,40.0
3761,42849993,17,1292217,40.0
3800,43234364,17,1292217,40.0
4181,4655509,17,1292217,50.0
4214,46843344,17,1292217,40.0
4214,46843344,17,1292217,40.0
4413,48369193,17,1292217,40.0
4590,49883434,17,1292217,40.0
4707,51061132,17,1292217,50.0
4980,54274563,17,1292217,50.0
5026,54721365,17,1292217,50.0
5074,55443753,17,1292217,40.0
5087,55674191,17,1292217,50.0
5205,57542378,17,1292217,50.0
5802,68523936,17,1292217,50.0
5835,69290051,17,1292217,50.0
5898,70990506,17,1292217,50.0
5957,73478164,17,1292217,50.0
6133,79221774,17,1292217,40.0
6384,93124222,17,1292217,50.0
6399,94506833,17,1292217,40.0
6472,AdaDream,17,1292217,30.0
6514,AngelinaAnne,17,1292217,50.0
6652,Cao-Wei,17,1292217,50.0
6654,CaoDapeng,17,1292217,30.0
6781,Draculala,17,1292217,50.0
6800,EarlVampire,17,1292217,20.0
6880,Francyslio,17,1292217,50.0
7057,JoGreen,17,1292217,40.0
7081,Juzzia,17,1292217,30.0
7212,MR.Botox,17,1292217,50.0
7301,MovieL,17,1292217,50.0
7340,Naomiwatts-2006,17,1292217,50.0
7365,Nokia95,17,1292217,50.0
7482,Ran-XX,17,1292217,30.0
7517,Rothschiltian,17,1292217,10.0
7517,Rothschiltian,17,1292217,10.0
7543,SOLAR250,17,1292217,40.0
7596,SilenceSea,17,1292217,20.0
7600,Skybow,17,1292217,40.0
7615,Sophieven,17,1292217,50.0
7749,Vilin,17,1292217,50.0
7838,Yuenyuan,17,1292217,30.0
7879,aLIYURANfilm,17,1292217,50.0
8089,ananpsc,17,1292217,50.0
8244,ayida365,17,1292217,50.0
8256,babulliu,17,1292217,50.0
8328,bayer04040404,17,1292217,50.0
8404,biglaity,17,1292217,20.0
8438,blackdevil77,17,1292217,50.0
8491,bobing,17,1292217,30.0
8571,buttblur,17,1292217,30.0
8625,candyandclouds,17,1292217,30.0
