id,name,type
METEOR-s,1302050,30.0
onlyz1,1302050,40.0
nidada,1302050,40.0
Esacpe.,1302050,30.0
brennteiskalt,1302050,50.0
gypsybottle,1302050,40.0
1308647,1302050,30.0
51645101,1302050,20.0
cream.cx,1302050,40.0
1282897,1302050,40.0
crims,1302050,50.0
2566893,1302050,50.0
1480934,1302050,40.0
nir,1302050,40.0
bigmiao,1302050,20.0
chenchenmayday,1302050,40.0
quelheart,1302050,40.0
1078852,1302050,30.0
RonaldoLuiz,1302050,40.0
mayflys,1302050,50.0
windrainride,1302050,20.0
cancerorange,1302050,40.0
50028709,1302050,40.0
grinch,1295252,40.0
yangxixi,1295252,50.0
conanemily,1295252,50.0
2049622,1295252,50.0
ydyie,1295252,20.0
siu_siu_la,1295252,50.0
luzhiyu,1295252,40.0
lightisme,1295252,50.0
liumanglai,1295252,50.0
bloom_oly,1295252,50.0
motongg,1295252,50.0
infero,1295252,40.0
babydog,1295252,50.0
flowermumu,1295252,30.0
ofo,1295252,50.0
LadyMidnight,1295252,30.0
serious_Joker,1295252,30.0
shingokenzo,1295252,50.0
3554996,1295252,50.0
zhulinzhao,1295252,40.0
willingnotto,1295252,40.0
2185727,1295252,40.0
carioca,1295252,50.0
sentimental-T,1295252,30.0
1815039,1295252,40.0
mrsmsr,1295252,40.0
Mr.KNight,1295252,40.0
65920647,1295252,50.0
tiaradj,1295252,50.0
COCOCOQUEEN,1295252,40.0
m37157,1295252,40.0
deepwaves,1295252,40.0
jaimemavie,1295252,20.0
haylingraden,1295252,20.0
x19830705,1295252,40.0
cream.cx,1295252,40.0
noahsart,1295252,30.0
wxwxwx0,1295252,50.0
64249507,1295252,40.0
48704168,1295252,50.0
83082382,1295252,10.0
peacebitch,1295252,50.0
charlie10,1295252,40.0
53823708,1295252,30.0
Zazai,1295252,30.0
43866584,1295252,30.0
qingbaba,1295252,40.0
aLIYURANfilm,1295252,50.0
lessgrain,1295252,50.0
kickyourleg,1295252,50.0
Ryu_9320,1295252,10.0
sjg,1295252,20.0
43679661,1295252,30.0
loulou-mae,1295252,40.0
50782420,1295252,50.0
142837001,1295252,30.0
CaptLimbo,1295252,20.0
3101067,1295252,50.0
92333338,1295252,30.0
63867686,1295252,40.0
HOHNNY,1295252,30.0
Unwanted_5,1295252,50.0
orangewater,1295252,50.0
50028709,1295252,30.0
79886469,1295252,50.0
marukoniu,1295252,10.0
53876218,1295252,30.0
encore1989,1295252,30.0
187802936,1295252,50.0
1083626,1295252,10.0
jellysculpture,1295252,50.0
shooting_woo,1295252,40.0
yuanaoju,1295252,20.0
missvirgin,1295252,40.0
jijiayu,1295252,40.0
1535266,1295252,20.0
KidTheMula,1295252,30.0
summermayfly,1295252,20.0
70129344,1295252,40.0
1126711,1295252,40.0
coldmountain_,1295252,40.0
139220648,1295252,40.0
2671865,1295252,30.0
nangle,1295252,40.0
1264566,1295252,30.0
vividium,1295252,40.0
52071601,1295252,30.0
145533172,1295252,30.0
79671588,1295252,40.0
143205523,1295252,40.0
138833580,1295252,40.0
61845966,1295252,50.0
42368147,1295252,40.0
TowaErio,1295252,50.0
shiouming,1295252,40.0
55754517,1295252,50.0
48719102,1295252,40.0
64864169,1295252,40.0
141745650,1295252,20.0
40572936,1295252,30.0
83409677,1295252,40.0
123645787,1295252,50.0
nuandance,1295252,40.0
lingling_in_sz,1295252,50.0
4329212,1295252,20.0
129654365,1295252,40.0
larvatus_04221,1295252,30.0
lavafaust,1295252,40.0
65438415,1295252,40.0
4117112,1295252,30.0
92213426,1295252,50.0
1393472,1295252,40.0
119464130,1295252,40.0
68681180,1295252,30.0
56265983,1295252,50.0
pedant,1295252,50.0
Wander-Wall,1295252,40.0
50086256,1295252,30.0
ciaobella,1295252,30.0
mengyy,1295252,50.0
mirrorxv,1295252,30.0
121986115,1295252,40.0
colintide,1295252,50.0
56743745,1295252,40.0
67807543,1295252,10.0
150701865,1295252,40.0
68797963,1295252,40.0
131196223,1295252,30.0
dreameraqing,1295252,30.0
158586266,1295252,50.0
83992138,1295252,30.0
54908322,1295252,30.0
169453629,1295252,40.0
178795399,1295252,30.0
2434887,1295252,20.0
90868187,1295252,50.0
liziguniang,1295252,40.0
157320316,1295252,40.0
131206877,1295252,30.0
cutieweirdo,1295252,50.0
185941215,1295252,40.0
lionking198176,1295252,40.0
jijidehua,1295252,40.0
65577623,1295252,30.0
43092143,1295252,40.0
129201377,1295252,30.0
xiongmaobaba,1295252,40.0
137346555,1295252,40.0
AnonymousK,1295252,30.0
67128733,1295252,20.0
127639875,1295252,40.0
156617867,1295252,40.0
35969439,1295252,50.0
82138631,1295252,40.0
57615790,1295252,20.0
66552525,1295252,30.0
oceanheart,1300267,50.0
zyl622,1300267,50.0
tjz230,1300267,50.0
sy712,1300267,40.0
funny_v,1300267,50.0
hideinthecrowd,1300267,40.0
beiliya,1300267,40.0
firedances,1300267,50.0
39327656,1300267,50.0
fsisme,1300267,50.0
Black_Tulip,1300267,40.0
sophie0325,1300267,50.0
LadyInSatin,1300267,20.0
lingrui1995,1300267,40.0
aixiaoke,1300267,50.0
sheeplisa,1300267,50.0
154019316,1300267,50.0
rebekah,1300267,50.0
kingfish,1300267,50.0
luzhiyu,1300267,50.0
ballteda,1300267,40.0
onshuway,1300267,50.0
duchamp,1300267,50.0
173771809,1300267,50.0
Nokia95,1300267,50.0
3540441,1300267,50.0
Obtson,1300267,40.0
melody1971,1300267,40.0
HiddenParadise,1300267,50.0
148688551,1300267,50.0
153950189,1300267,50.0
MovieL,1300267,50.0
mandarinsay,1300267,30.0
conanemily,1300267,40.0
172535155,1300267,50.0
jeffersontang,1300267,40.0
150292300,1300267,50.0
174057527,1300267,50.0
156941004,1300267,40.0
174998477,1300267,40.0
quanzhouren,1300267,50.0
YourAva,1300267,50.0
viking7117,1300267,50.0
121595698,1300267,40.0
174056261,1300267,40.0
156144964,1300267,50.0
146197946,1300267,50.0
48369193,1300267,50.0
2849243,1300267,40.0
along,1300267,50.0
adakenndy,1300267,50.0
163676661,1300267,50.0
153935526,1300267,40.0
yalindongdong,1300267,40.0
49503327,1300267,40.0
havelovedyou,1300267,50.0
172466670,1300267,50.0
142973324,1300267,50.0
131953600,1300267,50.0
155985816,1300267,40.0
62191711,1300267,40.0
152658927,1300267,50.0
96404793,1300267,50.0
flowermumu,1300267,40.0
2431044,1300267,50.0
73966778,1300267,50.0
150189940,1300267,40.0
163942967,1300267,50.0
157237265,1300267,40.0
156967679,1300267,50.0
139406622,1300267,50.0
173745421,1300267,50.0
172195277,1300267,50.0
chengzhimo,1300267,50.0
50060410,1300267,50.0
69290051,1300267,40.0
zhoujiayianger,1300267,50.0
donbou11,1300267,50.0
57542378,1300267,50.0
173732164,1300267,50.0
94506833,1300267,40.0
169089788,1300267,50.0
172207961,1300267,50.0
80778295,1300267,50.0
zhangzongqian,1300267,50.0
151621608,1300267,50.0
leo1983,1300267,40.0
162209441,1300267,50.0
ocean_kwai,1300267,50.0
xiangyi816,1300267,50.0
145457524,1300267,50.0
longzheking,1300267,50.0
172426957,1300267,50.0
linulaoyao,1300267,50.0
sophie-z,1300267,50.0
seabisuit,1300267,50.0
raquelycidas,1300267,50.0
CFJ,1300267,20.0
2265138,1300267,50.0
70990506,1300267,40.0
173666931,1300267,50.0
162618605,1300267,50.0
lilteax,1300267,50.0
173732712,1300267,40.0
156054692,1300267,40.0
hijikataT,1300267,40.0
yuting4,1300267,20.0
174205101,1300267,50.0
phoenix43,1300267,50.0
chenrr1106,1300267,50.0
159159687,1300267,40.0
alwaysbestrong,1300267,50.0
162110004,1300267,40.0
su-su,1300267,50.0
175054402,1300267,40.0
89347376,1300267,40.0
149131135,1300267,40.0
AndreBFSU,1300267,50.0
158629236,1300267,50.0
cinne1,1300267,50.0
174786377,1300267,40.0
misterinfamous,1300267,50.0
172418114,1300267,40.0
Naomiwatts-2006,1300267,50.0
145218560,1300267,40.0
150439723,1300267,40.0
zheng-jia-cheng,1300267,40.0
ayida365,1300267,50.0
Sophieven,1300267,50.0
173677008,1300267,40.0
auntbear,1300267,30.0
DoctorHou,1300267,50.0
yuanmu,1300267,50.0
stknight,1300267,50.0
hitchitsch,1300267,50.0
52211026,1300267,50.0
ldzy,1300267,50.0
mr_tree,1300267,50.0
AnitaHY,1300267,30.0
northspy,1300267,50.0
149537298,1300267,50.0
ruo1996,1300267,50.0
foreveryoung01,1300267,50.0
Rolls-Royce,1300267,50.0
YUE0825,1300267,50.0
hexiaoqin,1300267,40.0
Lan.die,1300267,50.0
53869175,1300267,50.0
yuefulun,1300267,50.0
fishandtree,1300267,40.0
158929179,1300267,50.0
44445592,1300267,50.0
cwh_ing,1300267,50.0
4582130,1300267,40.0
cliosong,1300267,50.0
xuesky,1300267,50.0
ztl-poppy,1300267,50.0
4295980,1300267,50.0
Aquarius_Girl,1300267,50.0
parisfire,1300267,50.0
VinKhan,1300267,30.0
keepwatch0,1300267,50.0
81605101,1300267,50.0
chengyanran91,1300267,40.0
159554689,1300267,40.0
pandapark,1300267,50.0
150207756,1300267,50.0
lengleng125,1300267,50.0
Gulnigar,1300267,40.0
51067589,1300267,50.0
bearia,1300267,50.0
jacobchen,1300267,50.0
vickiesnoopy,1300267,50.0
1305791,1300267,50.0
bluejiang,1300267,40.0
psyhconey,1300267,50.0
174682500,1300267,40.0
125455757,1300267,50.0
peterkid,1300267,50.0
yellowmoonbird,1300267,50.0
49532139,1300267,50.0
xiaoiou,1300267,30.0
54036678,1300267,40.0
barcelonazhou,1300267,40.0
171272098,1300267,40.0
136683536,1300267,50.0
178719569,1300267,40.0
bobozang,1300267,50.0
alcudish,1300267,50.0
lykingking,1300267,50.0
Draculala,1300267,40.0
woaisuxiaoyan,1300267,40.0
hastorang,1300267,50.0
yoyo_ran,1300267,30.0
enchanted13,1300267,50.0
43503664,1300267,40.0
jill.huang,1300267,50.0
river_me1212,1300267,50.0
shuizhimuhua,1300267,50.0
PandaMovieMusic,1300267,50.0
145515936,1300267,50.0
princesssyn,1300267,50.0
jinggo,1300267,50.0
144280211,1300267,50.0
yy8924,1300267,30.0
148387562,1300267,50.0
terababy,1300267,50.0
45809393,1300267,50.0
cappuccino-jl,1300267,40.0
59902460,1300267,50.0
yawninghan,1300267,40.0
cynthia02,1300267,50.0
eric_iiw,1300267,40.0
whosoever,1300267,50.0
4889476,1300267,40.0
estellalxy,1300267,30.0
terenceyibo,1306626,40.0
babulliu,1306626,50.0
LadyInSatin,1306626,40.0
conanemily,1306626,50.0
kejinlong,1306626,50.0
zhangzongqian,1306626,40.0
cloudys,1306626,30.0
huhu1999,1306626,50.0
Zetsubo,1306626,50.0
hansean,1306626,40.0
Nokia95,1306626,50.0
kuroneko2002,1306626,40.0
lephemera,1306626,40.0
2732590,1306626,50.0
masina,1306626,50.0
1532705,1306626,30.0
ursula74,1306626,40.0
terababy,1306626,40.0
danyboy,1306626,50.0
CammyWhite,1306626,40.0
69290051,1306626,50.0
brennteiskalt,1306626,40.0
mushroom66,1306626,50.0
4655509,1306626,50.0
candyandclouds,1306626,50.0
ballteda,1306626,50.0
kangbaohong,1306626,50.0
flowermumu,1306626,50.0
luzhiyu,1306626,50.0
59055667,1306626,50.0
movie24city,1306626,30.0
lantianxing,1306626,50.0
2265138,1306626,40.0
lollypain,1306626,50.0
28102466,1306626,50.0
102311975,1306626,50.0
HIDETOKAZU,1306626,50.0
china-undead,1306626,50.0
56922790,1306626,50.0
50219833,1306626,50.0
relaoded,1306626,40.0
yinxiang,1306626,50.0
stknight,1306626,50.0
140600744,1306626,50.0
tomqulab,1306626,20.0
m37157,1306626,50.0
roaming,1306626,50.0
pedant,1306626,40.0
Arthur.K,1306626,50.0
1910909,1306626,50.0
cassieee,1306626,40.0
Hong.Hao,1306626,50.0
infero,1306626,50.0
PandaMovieMusic,1306626,40.0
Vincentwsk,1306626,50.0
Len.,1306626,50.0
phoebe4ever,1306626,50.0
ydyie,1306626,50.0
andysu,1306626,50.0
VinKhan,1306626,40.0
fzy1993,1306626,50.0
3265640,1306626,20.0
1535538,1306626,40.0
sz-wumi,1306626,40.0
Cincky.XiN,1306626,50.0
yellowmoonbird,1306626,50.0
86146632,1306626,50.0
muoke,1306626,40.0
kickyourleg,1306626,50.0
abnaq-leo,1306626,50.0
buttblur,1306626,50.0
nia_chen,1306626,50.0
xingzhe99,1306626,40.0
rakumm,1306626,50.0
LegnA,1306626,50.0
130051643,1306626,50.0
shinpan,1306626,50.0
167413819,1306626,50.0
filmkingmanyeah,1306626,20.0
grbzywg,1306626,50.0
pigpearl,1306626,50.0
plasticrosin,1306626,50.0
wo1900and1,1306626,40.0
52146626,1306626,50.0
weiqiyu,1306626,50.0
kingsitcome,1306626,50.0
lion,1306626,50.0
monkeylucky,1306626,50.0
smokey,1306626,50.0
M.MixEr,1306626,50.0
shojo,1306626,30.0
zoezhangzz,1306626,40.0
yoyo_ran,1306626,40.0
microblue,1306626,40.0
1914548,1306626,40.0
cicisj,1306626,40.0
1598861,1306626,40.0
evilynq,1306626,30.0
effiemars,1306626,50.0
szeze,1306626,40.0
studentdao,1306626,40.0
54806925,1306626,40.0
captainadong,1306626,50.0
esunchien,1306626,50.0
132056900,1306626,50.0
ziseshiyue,1306626,40.0
darlingtudai,1306626,40.0
161849863,1306626,50.0
96758842,1306626,50.0
3798063,1306626,40.0
sabine1987,1306626,50.0
PlanD,1306626,40.0
s630,1306626,40.0
chieng,1306626,50.0
48864123,1306626,30.0
sapphirehuang,1306626,30.0
38897761,1306626,50.0
saluzi1987,1306626,50.0
sa_li,1306626,50.0
ossianshiwo,1306626,50.0
levitating,1306626,40.0
yuchishangjiu,1306626,50.0
blackout,1306626,50.0
Anamnesis,1306626,50.0
qingyunic,1306626,50.0
umich,1306626,40.0
lumpy,1306626,50.0
zhongshu,1306626,50.0
66620851,1306626,50.0
yqsophia,1306626,50.0
alisa,1306626,50.0
juwujian,1306626,40.0
1232206,1306626,50.0
mongolialong,1306626,50.0
woodring,1306626,50.0
zoe14,1306626,50.0
acha13,1306626,40.0
bingbingaloe,1306626,40.0
ricchhard,1306626,50.0
fuxiu,1306626,40.0
Gawiel,1306626,50.0
139964679,1306626,40.0
taiyanyinke1984,1306626,40.0
53659864,1306626,30.0
gulunmu,1306626,50.0
louis_li,1306626,30.0
iamloco,1306626,40.0
15401327,1306626,50.0
cowgirlfanny,1306626,50.0
Orange_Rene,1306626,50.0
3456852,1306626,50.0
douban812,1306626,50.0
44652353,1306626,50.0
mycage,1306626,30.0
cowsumy,1306626,50.0
Mannialanck,1306626,40.0
53470193,1306626,40.0
ingie,1306626,40.0
joelfeng,1306626,40.0
ishra,1306626,40.0
quenton,1306626,50.0
58930883,1306626,40.0
bettylwx,1306626,40.0
3588917,1306626,50.0
doranmartell,1306626,40.0
141744320,1306626,40.0
inameless,1306626,50.0
blue-echo,1306626,30.0
vieplivee,1306626,50.0
67258629,1306626,50.0
BillFlower,1306626,50.0
nowhereelse,1306626,30.0
64011512,1306626,30.0
sixpie,1306626,20.0
phantomaple,1306626,40.0
jessielee1018,1306626,50.0
debussy,1306626,50.0
hdjjys,1306626,50.0
liu6,1306626,50.0
54750670,1306626,40.0
luqy,1306626,40.0
41459289,1306626,50.0
victorwuman,1306626,50.0
144896651,1306626,50.0
sophia_xu,1306626,50.0
Bonjour-Bee,1306626,50.0
watcher486,1306626,50.0
36634678,1306626,40.0
Ziting_H,1306626,50.0
4400048,1306626,50.0
iamanthony,1306626,50.0
birdyman,1306626,50.0
grannys_bear,1306626,50.0
Edvar,1306626,40.0
elevenmaple,1306626,50.0
luxifaer,1306626,40.0
vikinglu,1306626,40.0
44706331,1306626,40.0
redd318,1306626,50.0
Yudo,1306626,50.0
58244021,1306626,40.0
xiaocheng88,1306626,50.0
wuxiaoru,1306626,40.0
suixianquqian,1306626,50.0
3494414,1306626,50.0
AspireY,1306626,50.0
shanjijian,1306626,50.0
kidneytopo,1306626,50.0
lakalaca,1306626,50.0
c5y,1306626,50.0
78164697,1306626,50.0
2370054,1306626,40.0
aloneCAT,1306626,40.0
daheiluozi,1306626,40.0
utpala,1294300,40.0
LadyInSatin,1294300,40.0
121579323,1294300,40.0
50619020,1294300,40.0
xiaoqinssky,1294300,40.0
MovieL,1294300,40.0
datouma,1294300,40.0
caesarphoenix,1294300,50.0
tjz230,1294300,40.0
also57,1294300,40.0
connie_326,1294300,50.0
ECHO789326,1294300,40.0
yangshuangblue,1294300,50.0
flowermumu,1294300,40.0
xiaomao58,1294300,50.0
Obtson,1294300,50.0
QianMinjie,1294300,30.0
58059498,1294300,40.0
raquelycidas,1294300,40.0
Len.,1294300,40.0
ballteda,1294300,40.0
3540441,1294300,50.0
92463984,1294300,40.0
melonsa,1294300,40.0
zoe14,1294300,40.0
pedant,1294300,40.0
fadein-out,1294300,40.0
chrisocean,1294300,50.0
auntbear,1294300,40.0
conanemily,1294300,50.0
33839079,1294300,20.0
louxing,1294300,30.0
7255952,1294300,40.0
aixiaoke,1294300,50.0
75381431,1294300,40.0
4655509,1294300,50.0
cabaret,1294300,40.0
BlindwolfHyn,1294300,40.0
lumins,1294300,40.0
hikarulea,1294300,30.0
nataliele,1294300,40.0
69290051,1294300,30.0
ydyie,1294300,50.0
xiaojia86,1294300,40.0
Nokia95,1294300,50.0
145577008,1294300,50.0
75391386,1294300,50.0
Queenie.Emika,1294300,40.0
Zizou_Vam,1294300,50.0
seabisuit,1294300,50.0
26414546,1294300,10.0
Gawiel,1294300,50.0
hjt8844,1294300,50.0
cindyran,1294300,40.0
rouroudong,1294300,30.0
boom.a.bang,1294300,40.0
Macmania,1294300,50.0
nezhaboy,1294300,50.0
RonChan,1294300,50.0
ciaobella,1294300,50.0
oasism,1294300,40.0
48369193,1294300,50.0
stknight,1294300,50.0
54806925,1294300,40.0
dahuilangaitutu,1294300,40.0
3403686,1294300,50.0
mikaholic,1294300,40.0
memoryofsummer,1294300,20.0
chloe_huang,1294300,40.0
ghostwanderer,1294300,40.0
153250399,1294300,30.0
46643232,1294300,40.0
TouchingDream,1294300,40.0
zhegejiale,1294300,50.0
ilove2026,1294300,50.0
76851962,1294300,50.0
49539687,1294300,40.0
VelvetWho,1294300,40.0
kidpt,1294300,50.0
leaping,1294300,40.0
sliaobellamy,1294300,50.0
drnapster,1294300,50.0
too_much,1294300,50.0
48520207,1294300,30.0
whitestones,1294300,50.0
Arthur.K,1294300,50.0
cloverpipo,1294300,50.0
mapple,1294300,40.0
ulveree,1294300,40.0
kevinbiohazard,1294300,50.0
yoyoleung,1294300,50.0
teenspiritkkl,1294300,40.0
FantasyDuan,1294300,40.0
traceur,1294300,40.0
capwl4,1294300,40.0
47845902,1294300,40.0
yujiyu,1294300,40.0
jundle,1294300,40.0
ztl-poppy,1294300,30.0
pkbraveheart,1294300,50.0
narahana,1294300,40.0
doradora,1294300,50.0
ailuo,1294300,40.0
darkwood,1294300,40.0
fio3,1294300,40.0
158797812,1294300,40.0
darlingtudai,1294300,40.0
pigsty4,1294300,50.0
guohui1110,1294300,30.0
ursula74,1294300,40.0
iisakura,1294300,30.0
fallenisland,1294300,30.0
echozjx,1294300,40.0
rubbitU,1294300,40.0
wilddonkey,1294300,40.0
shudoku,1294300,50.0
PiggyOgre,1294300,40.0
jacobchen,1294300,50.0
helenvivi,1294300,30.0
chitb,1294300,30.0
ge.fat,1294300,20.0
realvander,1294300,40.0
lastip,1294300,40.0
zunchi,1294300,50.0
infero,1294300,40.0
Uroboros,1294300,40.0
hh55555,1294300,30.0
shingokenzo,1294300,50.0
154981162,1294300,40.0
spaceman,1294300,50.0
yangyihu,1294300,40.0
eric_iiw,1294300,50.0
rungirlrun,1294300,40.0
Shanglinyuan,1294300,40.0
sz-wumi,1294300,40.0
3495426,1294300,40.0
momo711,1294300,40.0
1371141,1294300,50.0
larrymoon,1294300,40.0
superziyi,1294300,40.0
aliceglass,1294300,40.0
53869175,1294300,40.0
abu39,1294300,40.0
violette9,1294300,50.0
Hong.Hao,1294300,50.0
easycyan,1294300,40.0
shanghai1897,1294300,40.0
nemooO,1294300,40.0
7880093,1294300,20.0
jeffshiu,1294300,30.0
2370135,1294300,50.0
shikun33,1294300,40.0
bingbingaloe,1294300,30.0
chils,1294300,50.0
C_C--321,1294300,40.0
zzzt29,1294300,40.0
50219833,1294300,50.0
4093950,1294300,40.0
nancyasuka,1294300,50.0
Century_Movie,1294300,50.0
pasidotpost,1294300,50.0
masaikejun,1294300,40.0
diyizhang,1294300,40.0
1598861,1294300,50.0
noco,1294300,50.0
51472413,1294300,40.0
MonicaLeigh,1294300,50.0
dobel,1294300,50.0
YueYazzz,1294300,40.0
k18,1294300,40.0
Allan.Vr,1294300,50.0
148816784,1294300,40.0
ofo,1294300,40.0
kejinlong,1294300,30.0
130822019,1294300,40.0
roy325,1294300,40.0
Pre_Asura,1294300,40.0
tinychen,1294300,50.0
zheng-jia-cheng,1294300,50.0
Zetsubo,1294300,50.0
1998267,1294300,50.0
jackyjackyjacky,1294300,50.0
31935424,1294300,30.0
ydzxt,1294300,40.0
ing...,1294300,40.0
dianman,1294300,40.0
frogspeed,1294300,40.0
liumangJone,1294300,30.0
exhilarating,1294300,50.0
siyannnn,1294300,40.0
daangel,1294300,50.0
17884700,1294300,40.0
surichou,1294300,30.0
Bigmob,1294300,50.0
singorcry,1294300,40.0
yellowlantern,1294300,40.0
meifyrt,1294300,40.0
milesaway,1294300,40.0
grace_summer,1294300,30.0
caoqiang2,1294300,40.0
54351155,1294300,50.0
2859691,1294300,30.0
GracieLee,1294300,50.0
hahaguai,1294300,40.0
xiaodiutan,1294300,40.0
3683558,1294300,40.0
XI123,1294300,50.0
jiangtianran,1294300,50.0
PatrickMYK,1294300,50.0
53470193,1294300,50.0
friendsix,1294300,40.0
yasujiro,1294300,40.0
7013409,1294300,40.0
qijiuzhiyue,1293847,40.0
heidao,1293847,50.0
ozawa,1293847,50.0
conanemily,1293847,50.0
1413100,1293847,40.0
plasticrosin,1293847,50.0
Nokia95,1293847,50.0
DrinkFlames,1293847,40.0
lanesecret,1293847,40.0
ballteda,1293847,40.0
eric_iiw,1293847,50.0
a_faker,1293847,50.0
ruo1996,1293847,50.0
sara127266,1293847,50.0
flowermumu,1293847,50.0
ahu,1293847,50.0
pirealwei,1293847,50.0
seonlady,1293847,30.0
luhua,1293847,30.0
itzhaoxiangyu,1293847,50.0
108040008,1293847,50.0
93124222,1293847,40.0
mlsslm777,1293847,50.0
ljgyhj,1293847,30.0
fengjiansun,1293847,40.0
2434887,1293847,30.0
melonsa,1293847,40.0
shallwinyee,1293847,20.0
41051675,1293847,50.0
xiaoqinssky,1293847,20.0
mufanxuanji,1293847,50.0
caesarphoenix,1293847,50.0
misterinfamous,1293847,50.0
yellowmoonbird,1293847,50.0
69290051,1293847,40.0
kejinlong,1293847,50.0
153112416,1293847,50.0
39690610,1293847,50.0
colinpark,1293847,50.0
seabisuit,1293847,50.0
54332107,1293847,40.0
missixyujun,1293847,50.0
newtypezhao,1293847,40.0
Black_Tulip,1293847,40.0
40805029,1293847,50.0
chengzhimo,1293847,40.0
92468807,1293847,40.0
ziseshiyue,1293847,50.0
E-Yum,1293847,50.0
49539687,1293847,50.0
xiaoxiaodeyuanz,1293847,50.0
tjz230,1293847,30.0
63612050,1293847,50.0
hexiaoqin,1293847,40.0
Son47,1293847,50.0
kangbaohong,1293847,40.0
3495426,1293847,40.0
diewithme,1293847,50.0
hou26,1293847,50.0
tofuchico,1293847,50.0
lin-salome,1293847,50.0
xiyang0101,1293847,50.0
siyitng,1293847,50.0
sabretooth,1293847,50.0
baibaiforever,1293847,40.0
kingcopushu,1293847,50.0
zhang106,1293847,50.0
twelvemonkeys,1293847,50.0
filmkingmanyeah,1293847,50.0
muoke,1293847,40.0
2265138,1293847,50.0
53869175,1293847,40.0
26475045,1293847,50.0
8125605,1293847,50.0
ciaobella,1293847,40.0
levitating,1293847,40.0
sniperchris,1293847,40.0
Cheeryao,1293847,40.0
3547067,1293847,40.0
weiliang86,1293847,50.0
41212756,1293847,50.0
longzheking,1293847,50.0
guohui1110,1293847,50.0
joyeejoyee,1293847,40.0
zunchi,1293847,40.0
XF44,1293847,50.0
yellowlantern,1293847,50.0
connie_326,1293847,50.0
alfmunny,1293847,50.0
LMP,1293847,50.0
M_zhou,1293847,50.0
overload,1293847,50.0
51067589,1293847,40.0
29898737,1293847,50.0
roaming,1293847,50.0
50028709,1293847,50.0
xilouchen,1293847,30.0
54277204,1293847,30.0
phoenix43,1293847,40.0
140600744,1293847,50.0
veronique_tl,1293847,40.0
nailuoyitai,1293847,50.0
MythosLiu,1293847,50.0
coldplayoasis,1293847,50.0
hitchitsch,1293847,40.0
Zazai,1293847,40.0
46643232,1293847,50.0
fading,1293847,40.0
Tacitos,1293847,50.0
Uroboros,1293847,40.0
58556474,1293847,50.0
45311926,1293847,50.0
iorizci,1293847,50.0
2224075,1293847,50.0
tangpiao,1293847,50.0
63785743,1293847,50.0
eakq,1293847,30.0
zishi121,1293847,50.0
Milandini,1293847,50.0
blackbear,1293847,40.0
183816493,1293847,50.0
bcbulang,1293847,40.0
qiaotaizi,1293847,30.0
rubbitU,1293847,50.0
msghost,1293847,50.0
hermes27,1293847,40.0
daangel,1293847,50.0
gaoqr,1293847,40.0
2450715,1293847,50.0
2279647,1293847,40.0
50256249,1293847,50.0
Seymour,1293847,50.0
dyalan,1293847,50.0
nore,1293847,50.0
we1jing,1293847,50.0
PandaMovieMusic,1293847,50.0
4173691,1293847,50.0
Milkful,1293847,50.0
milukulam,1293847,50.0
57790852,1293847,40.0
48832540,1293847,40.0
hjt8844,1293847,40.0
4242799,1293847,50.0
zheng-jia-cheng,1293847,50.0
my400blows,1293847,50.0
shaoxiayu,1293847,40.0
fastkill,1293847,40.0
goldene,1293847,50.0
grbzywg,1293847,50.0
shiqiang,1293847,40.0
kevin_diab,1293847,40.0
barcelonazhou,1293847,40.0
125455757,1293847,50.0
10710034,1293847,40.0
j520qqin,1293847,40.0
yushen,1293847,50.0
shixideshechi,1293847,50.0
3403686,1293847,40.0
heimai,1293847,50.0
motrioma,1293847,40.0
27676222,1293847,40.0
50590335,1293847,50.0
75473004,1293847,40.0
Alhamdulillah,1293847,50.0
grissom.zeng,1293847,50.0
1347443,1293847,50.0
wenzel,1293847,50.0
shangdixiaole,1293847,40.0
2252653,1293847,40.0
meowarrier,1293847,50.0
80348933,1293847,50.0
149152146,1293847,50.0
AndyEyre,1293847,40.0
aQuabLus,1293847,40.0
46165768,1293847,50.0
AngelDevi1,1293847,50.0
50787142,1293847,40.0
chils,1293847,50.0
wayne211,1293847,50.0
1532430,1293847,50.0
2873148,1293847,50.0
sodaorchid,1293847,40.0
stlark,1293847,50.0
nanra,1293847,50.0
zzzt29,1293847,40.0
3206373,1293847,50.0
69807491,1293847,50.0
louxing,1293847,40.0
shushu,1293847,50.0
cwh_ing,1293847,50.0
zhizhong,1293847,40.0
watchandlearn,1293847,50.0
OldCatMiMiMi,1293847,50.0
RongFuYiTai6,1293847,50.0
asano,1293847,50.0
xugery,1293847,40.0
yamamaya,1293847,30.0
angle223,1293847,30.0
ruoruojerry,1293847,50.0
nutshells,1293847,40.0
melon-water,1293847,40.0
jingzhongjing,1293847,50.0
kingco,1293847,50.0
Faychang,1293847,40.0
1935727,1293847,50.0
fuxiu,1293847,50.0
tongxin17,1293847,50.0
superintermilan,1293847,50.0
aids,1293847,50.0
pauline_wang,1293847,40.0
46511600,1293847,40.0
2789355,1293847,40.0
jimihendrix,1293847,50.0
65576339,1293847,40.0
homchong,1401900,30.0
zhangzongqian,1401900,40.0
CFJ,1401900,50.0
kurtvan,1401900,50.0
tuiblio,1401900,40.0
kejinlong,1401900,40.0
93124222,1401900,30.0
